participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,,
58950,,,,,,,,,3424.844501,,,119.6953991,2.6641269,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3428.450557,3424.833982,,,1,0,1,1,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalExculp,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3428.460789,,,119.6953991,1.6505883,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3430.809052,3428.450711,,,2,0,2,0,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalInculp,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3430.824001,,,119.6953991,2.3130093,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3434.43415,3430.809203,,,3,0,3,3,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorExculp,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3434.449033,,,119.6953991,3.3469586,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3438.692385,3434.434305,,,4,0,4,5,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence2,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3438.703053,,,119.6953991,3.1546836,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3442.91746,3438.692536,,,5,0,5,2,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorInculp,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3442.927743,,,119.6953991,2.7255277,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3446.200509,3442.917611,,,6,0,6,6,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence3,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3446.211024,,,119.6953991,3.4342459,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,3451.030114,3446.200665,,,7,0,7,7,5,0,5,9,,,,2023.2.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence4,30,Multiple Vehicular Homicide,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-03-10_14h52.37.016,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3453.787396,,,119.6953991,3.5259068,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3458.334309,3453.769606,3453.767114,3451.030287,0,0,0,1,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,criticalExculp,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3458.344639,,,119.6953991,4.1591696,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3463.38028,3458.334536,,,1,0,1,2,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,minorInculp,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3463.391004,,,119.6953991,2.2836987,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3466.476147,3463.380436,,,2,0,2,4,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence1,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3466.486489,,,119.6953991,3.2547989,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3470.868772,3466.476299,,,3,0,3,3,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,minorExculp,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3470.883696,,,119.6953991,3.4137758,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3475.20547,3470.868931,,,4,0,4,7,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence4,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3475.215761,,,119.6953991,4.5159921,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3480.385379,3475.205624,,,5,0,5,6,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence3,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3480.40027,,,119.6953991,2.4662156,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3483.768467,3480.385546,,,6,0,6,5,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence2,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3483.783212,,,119.6953991,3.4967502,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3488.180689,3483.768619,,,7,0,7,0,6,0,6,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,criticalInculp,24,Mortgage Fraud,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-03-10_14h52.37.016,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3492.634717,,,119.6953991,3.9737306,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3497.764198,3492.616287,3492.613314,3488.180859,0,0,0,1,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3497.774422,,,119.6953991,8.5554786,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,3508.569328,3497.764422,,,1,0,1,6,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence3,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3508.583615,,,119.6953991,6.6511966,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3516.297843,3508.56948,,,2,0,2,2,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3516.308755,,,119.6953991,3.2878198,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3520.314323,3516.297996,,,3,0,3,4,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence1,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3520.325043,,,119.6953991,2.8672713,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3526.632023,3520.314482,,,4,0,4,0,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalInculp,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3526.646863,,,119.6953991,2.9337914,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3530.423293,3526.632174,,,5,0,5,7,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence4,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3530.438295,,,119.6953991,3.4761556,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3534.457966,3530.423442,,,6,0,6,5,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence2,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3534.471528,,,119.6953991,4.4574175,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3539.94097,3534.458123,,,7,0,7,3,7,0,7,2,,,,2023.2.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorExculp,6,Shoplifting a set of clothes while buying extra groceries,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-03-10_14h52.37.016,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3542.043245,,,119.6953991,6.079893,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3548.886129,3542.024956,3542.022379,3539.941144,0,0,0,5,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence2,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3548.90097,,,119.6953991,3.2542661,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3553.024237,3548.886345,,,1,0,1,6,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence3,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3553.038906,,,119.6953991,1.916357,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3555.586704,3553.024386,,,2,0,2,4,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence1,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3555.601208,,,119.6953991,3.707166,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3560.052065,3555.586856,,,3,0,3,2,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorInculp,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3560.062847,,,119.6953991,1.559597,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3562.189905,3560.052215,,,4,0,4,7,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence4,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3562.200671,,,119.6953991,2.746899,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3565.869595,3562.190057,,,5,0,5,3,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorExculp,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3565.879875,,,119.6953991,2.4047358,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3569.435761,3565.869745,,,6,0,6,0,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalInculp,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3569.446504,,,119.6953991,1.7188903,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3572.99069,3569.435912,,,7,0,7,1,8,0,8,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalExculp,14,Bribery for zoning laws,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-03-10_14h52.37.016,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3574.486123,,,119.6953991,3.5937436,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3578.853109,3574.471791,3574.469338,3572.990864,0,0,0,0,9,0,9,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalInculp,28,First degree murder through arson,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-03-10_14h52.37.016,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
58950,,,,,,,,,3578.863488,,,119.6953991,2.1340018,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3581.8031,3578.853324,,,1,0,1,3,9,0,9,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorExculp,28,First degree murder through arson,2026-03-10 14h52.46.288293 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-03-10_14h52.37.016,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
